date time,message id,agency,message
02-08-2024 04_57_01,7012294,20,"MFS: *CFSRES INC0008 02/08/24 04:56 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @UNO APARTMENTS #010/108 102-110 WAYMOUTH ST ADELAIDE,MAP:ADL 118 E11,TG C156 T186, ==INPUT #1 FIP - NORTH WALL OF LOBBY (NORTH WEST CORNER) :ADL201 ADL203 :"
02-08-2024 04_57_00,7012293,20,"MFS: *CFSRES INC0008 02/08/24 04:56 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @UNO APARTMENTS #010/108 102-110 WAYMOUTH ST ADELAIDE,MAP:ADL 118 E11,TG C156 T186, ==INPUT #1 FIP - NORTH WALL OF LOBBY (NORTH WEST CORNER) :ADL201 ADL203 :"
02-08-2024 04_56_58,7012292,20,"MFS: *CFSRES INC0008 02/08/24 04:56 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @UNO APARTMENTS #010/108 102-110 WAYMOUTH ST ADELAIDE,MAP:ADL 118 E11,TG C156 T186, :ADL201 ADL203 :"
02-08-2024 04_53_27,7012291,30,OH183 PR: 2 - : @CALVARY - BRIGHTON AGED CARE SOUTH BRIGHTON 152 K 9 D00173 Disp: 04:53 Breathing
02-08-2024 04_51_45,7012290,30,BV181 PR: 2 - ANGASTON SAG 1 G 12 D00172 Disp: 04:51 Haemorrhag
02-08-2024 04_43_34,7012289,10,"MFS: *CFSRES INC0007 02/08/24 04:43 RESPOND ASSIST ESO AGENCY, ALARM LEVEL: 1, 88 GLENVALE RD LOWER INMAN VALLEY,MAP:ADL 309 B4,TG 148, == ASSIST SAAS WITH PATIENT LIFT :HINDA34 :"
02-08-2024 04_43_33,7012288,10,"MFS: *CFSRES INC0007 02/08/24 04:43 RESPOND ASSIST ESO AGENCY, ALARM LEVEL: 1, 88 GLENVALE RD LOWER INMAN VALLEY,MAP:ADL 309 B4,TG 148, == ASSIST SAAS WITH PATIENT LIFT :HINDA34 :"
02-08-2024 04_43_01,7012287,30,AL192 PR: 2 - : CLINICAL SUPPORT LOWER INMAN VALLEY 309 B 4 D00171 Disp: 04:42 Falls
02-08-2024 04_39_59,7012286,30,EN2 PR: 2 - SALISBURY NORTH 61 C 12 D00170 Disp: 04:14 Falls
02-08-2024 04_38_12,7012285,30,P192 PR: 3 - ROSEWATER 92 H 10 D00169 Disp: 04:38 Psychiatri
02-08-2024 04_37_10,7012284,30,HI718 PR: 2 - SALISBURY NORTH 61 C 12 D00168 Disp: 04:14 Falls
02-08-2024 04_37_10,7012283,30,HI718 PR: 2 - SALISBURY NORTH 61 C 12 D00168 Disp: 04:14 Falls
02-08-2024 04_35_31,7012282,30,OAK183 PR: 3 - : @ROSE COURT AGED CARE GILLES PLAINS 95 N 10 D00167 Disp: 04:35 Falls
02-08-2024 04_35_19,7012281,30,CAN YOU CALL IN PLEASE?
02-08-2024 04_35_19,7012280,30,CAN YOU CALL IN PLEASE?
02-08-2024 04_31_21,7012278,30,PG181 PR: 3 - : @PGHL: FVF CONF 0530 PORT AUGUSTA PUG 2 G 15 D00164 Disp: 04:31 TRANSFER
02-08-2024 04_30_45,7012277,30,GR192 PR: 3 - : CB 0450 SALISBURY 71 B 5 D00163 Disp: 03:21 Psychiatri
02-08-2024 04_22_23,7012275,30,RP183 PR: 3 - PARALOWIE 60 L 16 D00160 Disp: 04:22 Pregnancy
02-08-2024 04_14_45,7012272,30,E182 PR: 2 - SALISBURY NORTH 61 C 12 D00157 Disp: 04:14 Falls
02-08-2024 04_02_59,7012268,30,GG183 PR: 3 - WEST HINDMARSH 117 G 3 WEAPONS D00154 Disp: 04:02 Psychiatri
02-08-2024 03_59_48,7012266,30,Y181 PR: 3 - LOWER INMAN VALLEY 309 B 4 D00153 Disp: 03:59 Falls
02-08-2024 03_57_30,7012265,30,F182 PR: 2 - HENLEY BEACH SOUTH 115 Q 13 D00152 Disp: 03:57 Haemorrhag
02-08-2024 03_55_30,7012263,30,GO181 PR: 3 - LOWER INMAN VALLEY 309 B 4 D00151 Disp: 03:55 Falls
02-08-2024 03_54_31,7012262,30,PAR192 PR: 1 - : @RESTHAVEN - WESTBOURNE PARK WESTBOURNE PARK 130 F 16 D00149 Disp: 03:54 Falls
02-08-2024 03_53_00,7012261,30,E192 PR: 2 - BLAKEVIEW 42 P 14 D00148 Disp: 03:52 Chest Pain
02-08-2024 03_47_02,7012260,30,P182 PR: 3 - BOWDEN 117 M 2 D00147 Disp: 03:46 Unconsciou
02-08-2024 03_46_02,7012259,30,SEA183 PR: 4 - : @NOARLUNGA HOSPITAL NOARLUNGA CENTRE 186 B 11 D00146 Disp: 03:45 HEALTH CAR
02-08-2024 03_45_59,7012258,30,M192 PR: 3 - : @RFDS: FVF EX KSHL 0405 *MBOT* ADELAIDE AIRPORT 128 H 6 D00145 Disp: 03:45 TRANSFER
02-08-2024 03_45_57,7012257,30,PAR192 PR: 3 - WEST HINDMARSH 117 G 3 WEAPONS D00144 Disp: 03:45 Psychiatri
02-08-2024 03_42_00,7012256,30,MU171 PR: 2 - MURRAY BRIDGE 350 C 9 D00143 Disp: 03:41 Breathing
02-08-2024 03_41_38,7012255,30,MG181 PR: 2 - MOUNT GAMBIER MGB 1 J 11 D00142 Disp: 03:30 Convulsion
02-08-2024 03_40_47,7012253,30,BV181 PR: 2 - ANGASTON SAG 1 F 13 D00140 Disp: 03:40 Convulsion
02-08-2024 03_40_25,7012252,30,OAK196 PR: 5 - : @ITALIAN VILLAGE - ST AGNES: CB 2320 ST AGNES 97 B 2 D00139 Disp: 03:40 Sick Perso
02-08-2024 03_31_24,7012251,30,F184 PR: 5 - : @ADELAIDE AIRPORT - MAIN TERMINAL ADELAIDE AIRPORT 128 N 1 D00137 Disp: 03:31 Haemorrhag
02-08-2024 03_31_24,7012250,30,F184 PR: 5 - : @ADELAIDE AIRPORT - MAIN TERMINAL ADELAIDE AIRPORT 128 N 1 D00137 Disp: 03:31 Haemorrhag
02-08-2024 03_30_53,7012249,30,MB182 PR: 3 - : @MOUNT BARKER DISTRICT HOSPITAL MOUNT BARKER 173 A 14 D00136 Disp: 03:30 HEALTH CAR
02-08-2024 03_30_30,7012248,30,RN181 PR: 5 - : @RENMARK HOSTEL RENMARK RMK 1 H 7 D00135 Disp: 03:30 Falls
02-08-2024 03_24_08,7012245,30,C183 PR: 2 - FELIXSTOW 107 K 9 D00132 Disp: 03:23 Chest Pain
02-08-2024 03_21_53,7012244,30,RP182 PR: 3 - : CB SALISBURY 71 B 5 D00131 Disp: 03:21 Psychiatri
02-08-2024 03_20_45,7012243,30,PFD1935 PR: 2 - ELIZABETH GROVE 61 P 6 D00130 Disp: 03:19 Sick Perso
02-08-2024 03_15_34,7012239,30,GX187 PR: 5 - KILBURN 94 B 16 D00123 Disp: 03:15 Psychiatri
02-08-2024 03_12_59,7012238,30,G171 PR: 3 - TWO WELLS 18 B 4 D00122 Disp: 03:12 Unconsciou
02-08-2024 03_11_02,7012237,30,C183 PR: 3 - BOWDEN 117 M 2 D00121 Disp: 03:10 Unconsciou
02-08-2024 03_06_10,7012234,30,WV182 PR: 2 - SEMAPHORE SOUTH 91 F 10 D00118 Disp: 03:06 Pregnancy
02-08-2024 03_01_46,7012233,30,EW187 PR: 8 - : @NHOSP: ### NOARLUNGA CENTRE 186 B 11 D00117 Disp: 03:01 ADMISSION
02-08-2024 03_00_49,7012232,30,OH183 PR: 5 - : @NOARLUNGA HOSPITAL: CB 2320 NOARLUNGA CENTRE 186 B 11 D00115 Disp: 03:00 HEALTH CAR
02-08-2024 03_00_29,7012230,30,PG171 PR: 5 - PORT AUGUSTA WEST PUG 2 A 1 D00113 Disp: 03:00 Sick Perso
02-08-2024 02_56_40,7012229,30,PAR182 PR: 2 - FELIXSTOW 107 G 11 D00111 Disp: 02:56 Haemorrhag
02-08-2024 02_56_14,7012228,30,HI719 PR: 2 - FELIXSTOW 107 G 11 D00110 Disp: 02:56 Haemorrhag
02-08-2024 02_54_01,7012227,30,BE171 PR: 5 - : @ST CATHERINES HOME FOR THE AGED - BERRI BERRI SBI 1 K 9 D00109 Disp: 02:53 Sick Perso
02-08-2024 02_51_59,7012225,30,GG186 PR: 5 - : @REGIS - BURNSIDE (STURDEE HOSTEL) LINDEN PARK 131 J 3 D00107 Disp: 02:51 Falls
02-08-2024 02_43_36,7012222,30,PA192 PR: 3 - OTTOWAY 92 K 8 D00105 Disp: 02:43 Assault /
02-08-2024 02_41_32,7012221,10,"MFS: *CFSRES INC0005 02/08/24 02:41 RESPOND STRUCTURE FIRE, ALARM LEVEL: 1, 35 NICHOLAS PAECH DR HAHNDORF,MAP:ADL 159 H7,TG 128, ==GRASS ON FIRE RIGHT NEXT TO PROPERTY :BRDG24P HAHNPUMP :"
02-08-2024 02_41_32,7012220,10,"MFS: *CFSRES INC0005 02/08/24 02:41 RESPOND STRUCTURE FIRE, ALARM LEVEL: 1, 35 NICHOLAS PAECH DR HAHNDORF,MAP:ADL 159 H7,TG 128, ==GRASS ON FIRE RIGHT NEXT TO PROPERTY :BRDG24P HAHNPUMP :"
02-08-2024 02_41_30,7012219,10,"MFS: *CFSRES INC0005 02/08/24 02:41 RESPOND STRUCTURE FIRE, ALARM LEVEL: 1, 35 NICHOLAS PAECH DR HAHNDORF,MAP:ADL 159 H7,TG 128, ==GRASS ON FIRE RIGHT NEXT TO PROPERTY :BRDG24P HAHNPUMP :"
02-08-2024 02_41_28,7012218,10,"MFS: *CFSRES INC0005 02/08/24 02:41 RESPOND STRUCTURE FIRE, ALARM LEVEL: 1, 35 NICHOLAS PAECH DR HAHNDORF,MAP:ADL 159 H7,TG 128, ==GRASS ON FIRE RIGHT NEXT TO PROPERTY :BRDG24P HAHNPUMP :"
02-08-2024 02_34_08,7012216,30,MG171 PR: 3 - : @MGHL: FXJ ETD 0330 INFUSION RUNNING MOUNT GAMBIER MGB 2 B 4 D00101 Disp: 02:34 TRANSFER
02-08-2024 02_33_55,7012215,30,N182 PR: 3 - : @ACH - PERRY PARK (PORT NOARLUNGA) PORT NOARLUNGA 185 K 15 D00100 Disp: 02:33 Falls
02-08-2024 02_28_39,7012214,30,P192 Crew Welfare Check URGMSG
02-08-2024 02_25_10,7012212,30,GR192 PR: 2 - BLAKEVIEW 42 M 12 RISK OF VIOLENCE D00098 Disp: 02:25 Breathing
02-08-2024 02_25_00,7012211,30,F182 PR: 2 - NORTH HAVEN 67 J 16 D00097 Disp: 02:24 Back Pain
02-08-2024 02_22_00,7012210,30,PA197 PR: 5 - :UNIT 2 BROADVIEW 106 K 6 D00096 Disp: 02:21 Falls
02-08-2024 02_18_10,7012208,30,HOW LONG DO YOU NEED FOR CARL REPORT?
02-08-2024 02_17_16,7012207,30,HI718 PR: 2 - PARA HILLS 83 H 7 D00094 Disp: 01:52 Chest Pain
02-08-2024 02_17_16,7012206,30,HI718 PR: 2 - PARA HILLS 83 H 7 D00094 Disp: 01:52 Chest Pain
02-08-2024 02_11_38,7012205,30,CAN YOU CALL ECP ?
02-08-2024 02_02_23,7012203,30,RP183 PR: 3 - : @SAPOL - ELIZABETH POLICE STATION ELIZABETH 51 Q 13 VIOLENCE AT SCENE D00089 Disp: 02:02 Psychiatri
02-08-2024 02_01_27,7012201,30,NEW LANDING TIME IS 0240
02-08-2024 01_59_23,7012200,30,N2035 PR: 2 - SEAFORD 195 H 12 D00088 Disp: 01:59 Breathing
02-08-2024 01_58_57,7012199,30,SEA183 PR: 2 - SEAFORD 205 L 1 D00087 Disp: 01:58 Breathing
02-08-2024 01_56_12,7012198,30,PFD192 PR: 2 - MUNNO PARA 42 D 1 D00086 Disp: 01:56 Psychiatri
02-08-2024 01_53_22,7012196,20,"MFS: *CFSRES INC0004 02/08/24 01:53 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @ST ANDREW'S HOSPITAL ADELAIDE RADIO THERAPY #010/132 350 SOUTH TCE ADELAIDE,MAP:ADL 118 M15,TG C156 T186, ==INPUT #1 FIP - MAIN ENTRANCE - NEW WINGOFF SOUTH TERRACE :ADL201 ADL203 :"
02-08-2024 01_53_20,7012195,20,"MFS: *CFSRES INC0004 02/08/24 01:53 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @ST ANDREW'S HOSPITAL ADELAIDE RADIO THERAPY #010/132 350 SOUTH TCE ADELAIDE,MAP:ADL 118 M15,TG C156 T186, ==INPUT #1 FIP - MAIN ENTRANCE - NEW WINGOFF SOUTH TERRACE :ADL201 ADL203 :"
02-08-2024 01_53_17,7012194,20,"MFS: *CFSRES INC0004 02/08/24 01:53 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @ST ANDREW'S HOSPITAL ADELAIDE RADIO THERAPY #010/132 350 SOUTH TCE ADELAIDE,MAP:ADL 118 M15,TG C156 T186, :ADL201 ADL203 :"
02-08-2024 01_52_10,7012193,30,PA197 PR: 2 - :UNIT 2 KLEMZIG 107 E 3 D00082 Disp: 01:31 Unknown Pr
02-08-2024 01_50_44,7012192,30,WV182 PR: 3 - QUEENSTOWN 92 C 16 D00081 Disp: 01:50 Abdominal
02-08-2024 01_50_12,7012191,30,BP183 PR: 2 - WELLAND 117 G 3 D00080 Disp: 01:50 Breathing
02-08-2024 01_44_34,7012189,30,S181 PR: 3 - CRAFERS WEST 144 L 6 D00078 Disp: 01:44 Sick Perso
02-08-2024 01_44_16,7012187,30,KS180 PR: 3 - : @KSHL: FVF CONF 0230 KINGSCOTE KGC 1 P 5 D00077 Disp: 01:44 TRANSFER
02-08-2024 01_43_38,7012186,30,PG181 PR: 4 - PORT AUGUSTA PUG 2 K 16 D00076 Disp: 01:43 Sick Perso
02-08-2024 01_41_08,7012185,30,WV182 PR: 5 - KILBURN 94 B 16 D00072 Disp: 01:41 Psychiatri
02-08-2024 01_37_34,7012184,30,PA197 PR: 8 - : @MOHO ### MODBURY 96 H 2 D00070 Disp: 01:37 Discharge
02-08-2024 01_32_30,7012183,30,F182 PR: 2 - FLINDERS PARK 116 P 4 D00069 Disp: 01:32 Headache
02-08-2024 01_31_45,7012182,30,PAR182 PR: 2 - :UNIT 2 KLEMZIG 107 E 3 D00068 Disp: 01:31 Unknown Pr
02-08-2024 01_29_23,7012181,30,M192 PR: 2 - GLENELG SOUTH 140 F 8 D00067 Disp: 01:29 Falls
02-08-2024 01_29_14,7012180,30,E192 PR: 3 - : @HAWKSBURY GARDENS AGED CARE SALISBURY NORTH 60 N 13 D00066 Disp: 01:29 Falls
02-08-2024 01_28_42,7012179,30,LN2 PR: 2 - DAVOREN PARK 51 N 1 D00065 Disp: 00:45 Chest Pain
02-08-2024 01_23_59,7012178,30,MU181 PR: 4 - : @MANNUM DISTRICT HOSPITAL MANNUM SMM 1 G 8 D00063 Disp: 01:23 TRANSFER
02-08-2024 01_16_32,7012175,20,"MFS: *CFSRES INC0003 02/08/24 01:16 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @ST ANDREW'S HOSPITAL ADELAIDE RADIO THERAPY #010/132 350 SOUTH TCE ADELAIDE,MAP:ADL 118 M15,TG C156 T186, ==INPUT #1 FIP - MAIN ENTRANCE - NEW WINGOFF SOUTH TERRACE :ADL201 ADL203 :"
02-08-2024 01_16_30,7012174,20,"MFS: *CFSRES INC0003 02/08/24 01:16 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @ST ANDREW'S HOSPITAL ADELAIDE RADIO THERAPY #010/132 350 SOUTH TCE ADELAIDE,MAP:ADL 118 M15,TG C156 T186, ==INPUT #1 FIP - MAIN ENTRANCE - NEW WINGOFF SOUTH TERRACE :ADL201 ADL203 :"
02-08-2024 01_16_26,7012173,20,"MFS: *CFSRES INC0003 02/08/24 01:16 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @ST ANDREW'S HOSPITAL ADELAIDE RADIO THERAPY #010/132 350 SOUTH TCE ADELAIDE,MAP:ADL 118 M15,TG C156 T186, :ADL201 ADL203 :"
02-08-2024 01_15_53,7012172,30,OAK183 PR: 2 - WOODVILLE NORTH 104 Q 1 D00058 Disp: 01:15 Sick Perso
02-08-2024 01_15_19,7012171,30,PAR192 PR: 3 - MILE END 117 N 11 D00057 Disp: 01:15 OTHER EMER
02-08-2024 01_15_09,7012170,30,HI718 PR: 3 - : CB 0030 PARAFIELD GARDENS 82 L 2 D00056 Disp: 00:32 Psychiatri
02-08-2024 01_15_09,7012169,30,HI718 PR: 3 - : CB 0030 PARAFIELD GARDENS 82 L 2 D00056 Disp: 00:32 Psychiatri
02-08-2024 01_11_04,7012168,30,SEA183 PR: 4 - HACKHAM WEST 186 H 10 D00055 Disp: 01:10 Sick Perso
02-08-2024 01_03_04,7012165,30,GX40 PR: 8 - : @QEH: 2200 > 0000 WOODVILLE SOUTH 104 M 9 D00020 Disp: 00:29 Discharge
02-08-2024 01_02_15,7012163,30,F182 PR: 2 - ADELAIDE 3 Q 12 D00049 Disp: 01:02 Psychiatri
02-08-2024 01_01_33,7012162,20,"MFS: *CFSRES INC0002 02/08/24 01:01 RESPOND ASSIST ESO AGENCY, ALARM LEVEL: 1, 11 YOUNG ST WALLAROO,MAP:SWL 2 H9,TG C194 T184, == ASSIST WITH EXTRICATION - PRIORITY 1 :WAL671 :"
02-08-2024 00_59_08,7012161,30,BV181 PR: 4 - TANUNDA STN 1 H 11 RISK OF VIOLENCE D00048 Disp: 00:58 Psychiatri
02-08-2024 00_57_44,7012160,30,MV182 PR: 3 - PARK HOLME 141 F 6 D00047 Disp: 00:57 Haemorrhag
02-08-2024 00_57_30,7012159,30,AL192 PR: 2 - : @NHOSP NOARLUNGA CENTRE 186 B 11 D00046 Disp: 00:56 HEALTH CAR
02-08-2024 00_56_55,7012158,30,MV182 PR: 2 - : @NHOSP NOARLUNGA CENTRE 186 B 11 D00045 Disp: 00:56 HEALTH CAR
02-08-2024 00_54_44,7012157,30,BE171 PR: 2 - :UN 63 BERRI COTTAGE HOMES INC BERRI SBI 1 J 9 D00043 Disp: 00:54 Headache
02-08-2024 00_53_30,7012156,30,PG171 PR: 2 - PORT AUGUSTA WEST PUG 1 E 5 D00042 Disp: 00:53 Falls
02-08-2024 00_50_27,7012154,30,KE190 PR: 3 - KEITH SKE 1 F 9 D00041 Disp: 00:50 Haemorrhag
02-08-2024 00_47_13,7012153,30,MU171 PR: 5 - JERVOIS D00038 Disp: 00:47 Sick Perso
02-08-2024 00_45_29,7012151,30,PFD1935 PR: 2 - DAVOREN PARK 51 N 1 D00036 Disp: 00:45 Chest Pain
02-08-2024 00_44_49,7012149,30,GX187 PR: 5 - MITCHELL PARK 153 J 1 D00033 Disp: 00:44 Falls
02-08-2024 00_40_12,7012148,30,GG183 PR: 2 - : @ST HILARIONS - FULHAM:VILLA SAINT HILARION FULHAM 116 E 14 D00031 Disp: 00:40 Unconsciou
02-08-2024 00_32_46,7012145,30,KA190 PR: 2 - WALLAROO SWL 2 H 9 D00029 Disp: 00:32 Breathing
02-08-2024 00_32_44,7012144,30,PA183 PR: 3 - : CB 0030 PARAFIELD GARDENS 82 L 2 D00028 Disp: 00:32 Psychiatri
02-08-2024 00_32_44,7012143,30,PA183 PR: 3 - : CB 0030 PARAFIELD GARDENS 82 L 2 D00028 Disp: 00:32 Psychiatri
02-08-2024 00_31_25,7012141,30,EW187 PR: 5 - : @RFDS: FVF CONF 2200 X KS: CB 0030 ADELAIDE AIRPORT 128 H 6 D00026 Disp: 00:31 TRANSFER
02-08-2024 00_26_44,7012139,30,GX187 PR: 5 - : @RFDS: FZQ CONF 2215: X MG ADELAIDE AIRPORT 128 H 6 D00017 Disp: 00:26 TRANSFER
02-08-2024 00_26_31,7012138,30,F184 PR: 2 - SEATON 104 F 16 D00016 Disp: 00:25 Convulsion
02-08-2024 00_26_31,7012137,30,F184 PR: 2 - SEATON 104 F 16 D00016 Disp: 00:25 Convulsion
02-08-2024 00_21_59,7012134,30,GG186 PR: 5 - CHRISTIES BEACH 185 F 7 D00013 Disp: 00:21 Psychiatri
02-08-2024 00_21_08,7012133,30,C183 PR: 2 - HECTORVILLE 107 P 13 D00011 Disp: 00:21 Abdominal
02-08-2024 00_21_06,7012132,30,GG40 PR: 3 - MORPHETT VALE 186 G 3 D00010 Disp: 00:20 Overdose /
02-08-2024 00_20_46,7012131,30,OH183 PR: 3 - : @OLD REYNELLA INTERCHANGE (BUSSES) OLD REYNELLA 176 Q 7 D00009 Disp: 00:20 OTHER EMER
02-08-2024 00_16_16,7012130,30,PFD142 PR: 3 - : @HELPING HAND - MAWSON LAKES MAWSON LAKES 82 J 8 RISK OF VIOLENCE D00007 Disp: 00:16 Falls
02-08-2024 00_11_08,7012129,30,PAR182 Crew Welfare Check URGMSG
02-08-2024 00_09_15,7012128,30,PFD192 PR: 2 - PARAFIELD GARDENS 70 D 7 D00006 Disp: 00:09 Heart Prob
02-08-2024 00_08_00,7012127,30,MB181 PR: 2 - STRATHALBYN 251 G 9 D00005 Disp: 23:50 Chest Pain
02-08-2024 00_04_48,7012126,30,HI718 PR: 2 - PARADISE 107 Q 2 D00004 Disp: 23:25 Sick Perso
02-08-2024 00_04_48,7012125,30,HI718 PR: 2 - PARADISE 107 Q 2 D00004 Disp: 23:25 Sick Perso
02-08-2024 00_01_17,7012124,50,MS202 PR: 4 - : @NHOSP: MS202 ROAD ADULT NOARLUNGA CENTRE 186 B 11 D00002 Disp: 00:01 Retrieval
02-08-2024 00_01_17,7012122,50,MS202 PR: 4 - : @NHOSP: MS202 ROAD ADULT NOARLUNGA CENTRE 186 B 11 D00002 Disp: 00:01 Retrieval
02-08-2024 00_01_15,7012120,50,MS202 PR: 4 - : @NHOSP: MS202 ROAD ADULT NOARLUNGA CENTRE 186 B 11 D00002 Disp: 00:01 Retrieval
01-08-2024 23_58_32,7012119,30,N2035 PR: 2 - BLACKWOOD 154 M 6 D01639 Disp: 23:49 Unknown Pr
01-08-2024 23_57_27,7012118,30,PA192 PR: 3 - : @KANGGAWODLI STEP DOWN UNIT - DUDLEY PARK DUDLEY PARK 105 N 5 D01638 Disp: 23:57 Pregnancy
01-08-2024 23_55_00,7012117,20,"MFS: *CFSRES INC0116 01/08/24 23:54 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, SCHOLEFIELD RD KINGSTON PARK,MAP:ADL 152 J14,TG C172 T182, ==VEHICLE FIRE. :ADL2092 STM409 :"
01-08-2024 23_55_00,7012116,20,"MFS: *CFSRES INC0116 01/08/24 23:54 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, SCHOLEFIELD RD KINGSTON PARK,MAP:ADL 152 J14,TG C172 T182, :ADL2092 STM409 :"
01-08-2024 23_50_38,7012114,30,ST181 PR: 2 - STRATHALBYN 251 G 9 D01636 Disp: 23:50 Chest Pain
01-08-2024 23_50_38,7012113,30,ST181 PR: 2 - STRATHALBYN 251 G 9 D01636 Disp: 23:50 Chest Pain
01-08-2024 23_48_12,7012106,30,HI719 PR: 1 - ENFIELD 94 G 11 ?ASSAILANT ON SCENE D01632 Disp: 23:47 Assault /
01-08-2024 23_48_05,7012105,30,P182 PR: 1 - ENFIELD 94 G 11 ?ASSAILANT ON SCENE D01630 Disp: 23:47 Assault /
01-08-2024 23_48_05,7012104,30,OAK122 PR: 1 - ENFIELD 94 G 11 ?ASSAILANT ON SCENE D01631 Disp: 23:47 Assault /
01-08-2024 23_46_46,7012103,30,N182 PR: 2 - : @NHOSP: CB 2320 NOARLUNGA CENTRE 186 B 11 D01629 Disp: 23:46 HEALTH CAR
01-08-2024 23_43_12,7012102,30,C183 PLEASE NOTIFY HNC RE CREW STATUS THANKS 1300 117 362
01-08-2024 23_40_55,7012101,30,PFD192 PR: 4 - SALISBURY NORTH 60 N 10 D01628 Disp: 23:40 Sick Perso
01-08-2024 23_39_32,7012100,30,RP183 PR: 3 - : CB 0030 ELIZABETH VALE 61 Q 12 D01627 Disp: 23:39 Back Pain
01-08-2024 23_37_46,7012099,30,E182 PR: 3 - : LIBERTY SERVICE STATION SMITHFIELD PLAINS 42 D 11 D01625 Disp: 23:37 Psychiatri
01-08-2024 23_36_38,7012098,30,PLEASE CALL HNC RE DELAY
01-08-2024 23_36_30,7012097,30,PG181 PR: 2 - PORT AUGUSTA WEST PUG 2 A 1 D01624 Disp: 23:36 Stroke (CV
01-08-2024 23_36_16,7012096,20,"MFS: *CFSRES INC0116 01/08/24 23:36 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, SCHOLEFIELD RD KINGSTON PARK,MAP:ADL 152 J14,TG C172 T182, ==VEHICLE FIRE. :STM401 STM409 :"
01-08-2024 23_36_15,7012095,20,"MFS: *CFSRES INC0116 01/08/24 23:36 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, SCHOLEFIELD RD KINGSTON PARK,MAP:ADL 152 J14,TG C172 T182, ==VEHICLE FIRE. :STM401 STM409 :"
01-08-2024 23_36_15,7012094,20,"MFS: *CFSRES INC0116 01/08/24 23:36 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, SCHOLEFIELD RD KINGSTON PARK,MAP:ADL 152 J14,TG C172 T182, :STM401 STM409 :"
01-08-2024 23_36_13,7012093,20,"MFS: *CFSRES INC0116 01/08/24 23:36 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, SCHOLEFIELD RD KINGSTON PARK,MAP:ADL 152 J14,TG C172 T182, :STM401 STM409 :"
01-08-2024 23_35_08,7012092,30,F182 PLEASE NOTIFY HNC RE CREW STATUS THANKS 1300 117 362
01-08-2024 23_32_44,7012091,30,GX187 PLEASE NOTIFY HNC RE CREW STATUS THANKS 1300 117 362
01-08-2024 23_30_32,7012090,30,PP181 PR: 2 - SOLOMONTOWN PPI 2 A 11 D01621 Disp: 23:30 Sick Perso
01-08-2024 23_30_25,7012089,30,PAR182 PR: 2 - FIRLE 119 L 1 D01620 Disp: 23:30 Chest Pain
01-08-2024 23_30_23,7012088,30,P192 PR: 2 - PARADISE 107 Q 2 D01619 Disp: 23:25 Sick Perso
01-08-2024 23_24_38,7012087,30,GG183 PR: 2 - :71 GLENGOWRIE 140 P 9 D01617 Disp: 23:24 Haemorrhag
01-08-2024 23_23_03,7012085,20,"MFS: *CFSRES INC0115 01/08/24 23:22 RESPOND ASSIST ESO AGENCY, ALARM LEVEL: 1, : @RIDGEHAVEN AGED CARE - INDEPENDENT UNITS 110/33 GOLDEN GROVE RD RIDGEHAVEN ,MAP:ADL 84 L12,TG C161 T191, == ASSIST SAAS WITH LIFT - P2 :GGV319 :"
01-08-2024 23_23_02,7012084,20,"MFS: *CFSRES INC0115 01/08/24 23:22 RESPOND ASSIST ESO AGENCY, ALARM LEVEL: 1, : @RIDGEHAVEN AGED CARE - INDEPENDENT UNITS 33 GOLDEN GROVE RD RIDGEHAVEN,MAP:ADL 84 L12,TG C161 T191, :GGV319 :"
01-08-2024 23_22_08,7012083,30,PFD320 PR: 3 - : @HELPING HAND - MAWSON LAKES MAWSON LAKES 82 J 8 D01615 Disp: 23:22 Haemorrhag
01-08-2024 23_18_01,7012081,30,PAR192 PR: 2 - : @NOARLUNGA HOSPITAL: ICP CREW NOARLUNGA CENTRE 186 B 11 D01612 Disp: 23:17 HEALTH CAR
01-08-2024 23_16_00,7012080,30,G171 PR: 2 - SPRINGTON D01611 Disp: 23:15 Haemorrhag
01-08-2024 23_14_38,7012078,30,GG183 PR: 2 - : @TALBOT HOTEL ADELAIDE 3 N 10 D01609 Disp: 23:14 Unconsciou
01-08-2024 23_03_47,7012076,30,HI717 PR: 2 - HUNTFIELD HEIGHTS 196 E 3 D01607 Disp: 22:10 Chest Pain
01-08-2024 23_03_47,7012075,30,HI717 PR: 2 - HUNTFIELD HEIGHTS 196 E 3 D01607 Disp: 22:10 Chest Pain
01-08-2024 23_00_29,7012073,30,OH183 PLEASE NOTIFY HNC RE CREW STATUS THANKS 1300 117 362
